source_offset,source_id,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,first_marker_offset,marker_within_initial_120k,classification_tied,script_group,prompt_chars,domains
5281,82a75a2811b7d2a20d41f8371247c48f1a81c724d0d78596,news/blog/general web,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1975,True,False,latin_or_other,37704,
5283,db764b46275e52c706519af5866f465c4de6bf72a556f6b8,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1653,True,False,latin_or_other,159844,global.ihs.com
5284,b643d3926d1a1290d37b46897f1d4832f7185fd0225ad5f9,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,23584,True,False,latin_or_other,127037,
5285,78dd6f2d71e5a2f612025edee3df541730c6db41d21dbf75,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,121506,False,False,latin_or_other,148615,ftc.gov;gmnbr.org
5311,aa2dfaef61e9a8023384800d86cca6e4f894e20cc5ddc078,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,61969,True,False,latin_or_other,90465,
5317,717c4b86b5c159e6a66bb741a39d7e09f94474df89b1eb36,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1096,True,False,latin_or_other,176861,
5329,c3dffc087bf709e9f76736a9d3b947e1a88ae71eebc99f53,software/code/technical-QA,generic_copyright_or_bibliographic_marker,False,False,False,False,True,385,True,False,latin_or_other,45972,ajax.googleapis.com;github.com
5335,d49c863d01b36b936531b85c17911ca04c3366ef5ec98f36,books/literary/publisher,mixed_restrictive_and_open_or_public,True,False,True,False,True,912,True,False,latin_or_other,75144,pgdp.net
5343,3f609c88331322b3163b8d4d392aa21090d62f1161a1f80c,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,88,True,False,latin_or_other,61863,
5346,876a5e8f2bbf6ada5709c7040aa35933ce5b2244b3e3f43e,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,88132,True,False,latin_or_other,191946,alert.msu.edu;app.smartsheet.com;apps.d2l.msu.edu;civilrights.msu.edu;cogs.msu.edu;cpr.heart.org;cstat.msu.edustudent;cstat.research.msu.edu;cstore.msu.edu;ctlr.msu.edu;d2l.msu.edu;deanofstudents.msu.edu;finaid.msu.edu;grad.msu.edu;grants.nih.gov;help.d2l.msu.edu;hr.msu.edu;hrpp.msu.edu;hrpp.msu.edu.student;isp.msu.edu;msu.edu;msu.enrollware.com;netid.msu.edu;nursing.msu.edu;oie.msu.edu;oiss.isp.msu.edu;ombud.msu.edu;ora.msu.edu;police.msu.edu;rcpd.msu.edu;reg.msu.edu;rio.msu.edu;rmi.msu.edu;skyscape.com;splife.studentlife.msu.edu;stuinfo.msu.edu;tech.msu.edu;tech.msu.edu.for;thecircle.sigmanursing.org;train.ora.msu.edu;uphys.msu.edu;uro.egr.msu.edu;writing.msu.edu
5378,50a07a1e5febea3f85b31b12aebe1524a24aa05c0a7d641c,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,803,True,False,latin_or_other,47652,mcclelland.com
5379,0210432bf758878d37573ac9532a247425cb7ee08ffb9a38,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,337,True,False,latin_or_other,55314,kubepublishing.com
5394,3e19068e95cbb6c85efd0b70601af6882d9d068dfae4e980,books/literary/publisher,explicit_public_domain_marker,False,False,True,False,True,109,True,False,latin_or_other,62694,bookviewcafe.com
5409,574a21e89e1569607dc15566dee5fdf623c9a1c739fc1b4b,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,655,True,False,latin_or_other,53318,crossedneedles.co.uk;searchpress.com
5419,a35fae9271c4f76ed8909baed8e0d376721e5f19d8583aaf,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,8218,True,False,latin_or_other,145357,apps.fas.usda.gov;gao.gov;medicalcountermeasures.gov;oie.int
5424,8664c9e66b10e499fd4d8e935317e74ba94bdb94f55526c5,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,178,True,False,latin_or_other,64722,harpercollins.ca;harpercollins.co.nz;harpercollins.co.uk;harpercollins.com;harpercollins.com.au
5425,25ae6d38ab5288654c1fb442919243d282f863c2bcd41298,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,63003,True,False,latin_or_other,64143,eharlequin.com
5433,884d1e713f7a3505a4e1735447e729a1727088de11c7c558,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,127,True,False,latin_or_other,102458,eepurl.com;polyweekly.com
5434,99b120a8b9b25587e188b6270e52da17694534abbdfbce84,government/legal/procurement,explicit_restrictive_notice,True,False,False,False,True,504,True,False,han,98619,pep.com.cn
5445,4599dd4bf61bb8a687d6146aed1011a9ba9e8dd5b84a5372,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,457,True,False,latin_or_other,32983,vemag-medien.de
5449,9a7686ab4ce4cd2c6e02b22b325e73b7d042f9775d921516,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1395,True,False,latin_or_other,142876,developmentpathways.co.uk;doi.org;ilo.org;legislation.gov.uk;missoc.org;social-protection.org;ssa.gov;transfer.cpc.unc.edu;unicef.org;worldbank.org
5459,fe4b7413545b92ed013587b66f11d227493aefe53bef5f16,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,299,True,False,latin_or_other,81760,
5465,9973bae21dfdd509df5a79b55a7ce1282ed7de37ef4ca4a8,government/legal/procurement,explicit_restrictive_notice,True,False,False,False,True,61592,True,False,han,64005,cdggzy.com;wenshu.court.gov.cn
5482,7c317ff87d9af8440d8ea673752c95dbced6a17cc8fa8986,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,526,True,False,latin_or_other,32310,amherstmedia.com;facebook.com;twitter.com;youtube.com
5484,b687bcdc32e6f6bf4d5047e536991ca34dfdf91f35c504cc,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,279,True,False,latin_or_other,78419,facebook.com;picadorusa.com;theloveaffairsofnathanielp.com;twitter.com
5490,f3f9d1b3890b5d7f6c2ee7ad6d02f0036921eb86634b6fc4,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,88340,True,False,latin_or_other,91041,amaco.com;artistsnetwork.com;dazian.com;fxwarehouseinc.com;puppeteers.org;puppetkit.com;smooth-on.com
5492,2df03cc625ea4d836e65cf3cbe77a5ae5a8e6a444a88bae4,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,23956,True,False,han,24041,
5494,658ef1d77fa399384b464d6f20ccebe9766026054bd6182e,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,115,True,False,latin_or_other,71426,
5496,f4f49013f5717db720da13c6582bf96cbf449fc7d3d063d2,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1137,True,True,latin_or_other,73139,esa.un.org;unpopulation.org;www12.statcan.gc.ca
5511,1edb740724e78417fdd97c4d2cf43d25e56c48c82ce0c30b,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,42115,True,True,latin_or_other,42648,chroniclebooks.com
5513,2caf68feb4c8608725eefb7990ae5bf2c6c5ad98cc28b73a,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,16980,True,False,latin_or_other,37885,hobbick.com
5514,aee3e23242671c5d342e7e28a5966fc152637e83b2af1466,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,221816,False,True,latin_or_other,252067,amsn.org;calstate.edu;ccneaccreditation.org;cdph.ca.gov;csyou.calstate.edu;ehealthinsurance.com;libguides.sjsu.edu;ncsbn.org;nsna.org;nso.com;one.sjsu.edu;rn.ca.gov;sa.sjsu.edu;sjsu.edu;www2.ed.gov
5516,c0c8bb5af9e24233452dcf2ab56ba70d3b03aa6705099b9f,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,417,True,False,latin_or_other,32408,
5518,ef9ce972154e1dcf5bda07c7cea73b6bdd1085684da10f13,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,23537,True,False,latin_or_other,202668,arxiv.org;ftp3.itu.int;hevc.hhi.fraunhofer.de;iso.org;itscj.ipsj.or.jp;itu.int;jvet.hhi.fraunhofer.de;lists.rwth-aachen.de;mpeg.expert;phenix.int-evry.fr;tech.ebu.ch;vcgit.hhi.fraunhofer.de;vcgit.hhi.fraunhofer.dethe;wftp3.itu.int
5521,60870ba75704390da6b7a3691c2ba0569a405933a14584b1,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,30,True,False,latin_or_other,176705,
5524,fe92336cdf7883aa12eab650e45bb86aec7b3078f2ddaffc,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,81,True,False,han,35889,zh.wikisource.org
5529,ad40f987115a1338956261fb547399f841bcf9609f84fa96,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1256,True,False,latin_or_other,208022,
5530,1c8cc9cdc3366295ed7f0866e3527a34fd5558127a1a31d7,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,10113,True,True,han,63765,
5543,820a14a63ac89a3660b65eb678df301ac456870143f88021,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,126,True,False,latin_or_other,83800,dummies.com;wiley.com
5548,463ca59da63e55f4b02c39483e64b9f3ce5ec3a7419d3801,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,382,True,False,latin_or_other,49402,
5559,a8677951c8b7af4b899e4b2ea7622626a02b16ecaaafd0a4,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,5158,True,False,latin_or_other,197653,adminpubs.tradoc.army.mil;alsa.mil;alu.army.mil;archives.gov;arims.army.mil;arims.army.mil.appendix;armypubs.army.mil;assistca.dla.mil;atiam.train.army.mil;dtms.army.mil;esd.whs.mil;hq.tradoc.army.mil;intranet.tradoc.army.mil;jcs.mil;jdeis.js.mil;milsuite.mil;nso.nato.int;passport.apan.org;safe.apps.mil;td2.tradocapps.army.mil;usacac.army.mil;whitehouse.gov
5562,b557e77ce460a0402c4124f535434dfcc768ec5a37a96f26,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,744,True,False,latin_or_other,130622,kmedic.com
5588,3218869545611c8f3154b69e4262e10317083b6259b6cb50,government/legal/procurement,explicit_restrictive_notice,True,False,False,False,True,23727,True,False,han,23889,
5602,14f8c0ffa0dfe96eaa9c5b639b330f3a33baac5b7638f4cb,scholarly/research,explicit_open_licence_marker,False,True,False,False,True,17531,True,False,latin_or_other,135218,asian-efl-journal.com;casebuilder.rhet.ualr;iwca-swca.org;jalt-publications.org;ksuweb.kennesaw.edu;mawcaconference.wix.com;midwestwritingcenters.orgmid;praxisuwc.com;sciencedirect.com;sites.google.com;support.google.com;ted.com;wpacouncil.org;writingcenters.eusample;writingcenters.orgthe
5610,e20d4bad330b55131a49104de59ad57569098b8592c03c9a,government/legal/procurement,explicit_restrictive_notice,True,False,False,False,True,585,True,False,latin_or_other,228601,cdc.gov;climate.ok.gov;data.census.gov;doi.org;shareok.org;wwwn.cdc.gov
5611,0345c615a42186bbe469b106d5ee2a1803eabf7ff56b2eae,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,221604,False,False,latin_or_other,246433,
5615,799a9f1786d747e0db9424361b49501cd54b6080aa114821,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,873,True,False,latin_or_other,115625,simonspeakers.com
5623,8366996f34210175066e6ed495cf803ccc3e4e9ae1d231e9,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,53428,True,False,latin_or_other,242422,aln.org;astd.org;citeiournal.org.sousa;citeseerx.ist.psu.edu;csrnet.org;docebo.com;doi.org;dx.doi.org;dx.doi.org.ezproxylocal.library.nova.edu;educause.edu;elearningindustry.com;elearnspace.org;firstmonday.dk;globalacademicgroup.com;go.edc.org;hanoverresearch.com;hayresourcesdirect.haygroup.com.kolb;hbdi.com;history.aauw.org;humanbrainproject.eu;huntlibrary.erau.edu;jstor.org;news.erau.edu;noellevitz.com;oecd.org;onlinelearningsurvey.com;projectguru.in;search.proquest.com.ezproxylocal.library.nova.edu;sites.erau.edu;styluspub.comto;tandfonline.com;tojet.net;tsi.lv;uis.unesco.org;unesdoc.unesco.org;unizd.hr;usdla.org;web.stanford.edu;www2.ed.gov;www2.uwstout.edu
5634,acecdc8f7f81770f2292ff242f623d0ca0aa9f062c1874a6,scholarly/research,explicit_restrictive_notice,True,False,False,False,True,230965,False,False,latin_or_other,231648,5050foundation.edu.au;as.nyu.edu;atrium.lib.uoguelph.ca;behaviouraleconomics.pmc.gov.au;canada.ca;citeseerx.ist.psu.edu;diva-portal.org;djpr.vic.gov.au;doi.apa.org;doi.org;dspace.library.uu.nl;dx.doi.org;eaces.liuc.it;econstor.eu;erepo.usiu.ac.ke;ethos.bl.uk;europarl.europa.eu;giwl.anu.edu.au;hbsp.harvard.edu;hdl.handle.net;highpaycentre.orgkotsadam;highpaycentre.orgmaganelli;home.kpmg;humanrights.gov.au;jstor.org;kcl.ac.uk;legislation.vic.gov.au;mpra.ub.uni-muenchen.de;papers.ssrn.com;pewresearch.org;premier.vic.gov.au;proquest.com;researchgate.net;rochester.edu;safeworkaustralia.gov.au;scholarship.claremont.edu;scholarworks.lib.csusb.edu;search.ebscohost.com;stats.oecd.org;unimelb.edu.au;vic.gov.au;vpsc.vic.gov.au;wgea.gov.au
5641,b9741413fbac1f89d56455dd509a960699e2e0ef32514b2c,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,2563,True,True,latin_or_other,113672,1864hampshire.co.uk;anchor.org.uk;ecb.co.uk;platinumcars.net;thedementiatrainingcompany.co.uk;usupport.org.uk
5657,fd7824128806a3ed8a163ed24b79a0ec81c1d0323330e598,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,4,True,False,latin_or_other,96269,pushkinpress.com
5662,4251b3a6756e8ccb37f1f654b032d4264d04fe73f5b38733,government/legal/procurement,explicit_open_licence_marker,False,True,False,False,True,1304,True,False,latin_or_other,213564,creativecommons.org;iristech.co
5668,aed0285f908193b763d0de21c6d4e83375d35ced01ef1191,news/blog/general web,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1261,True,False,latin_or_other,63545,
5671,0fcff6bb6ee19e6a0374f96722437b5ad2686eaf34339765,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,146,True,False,latin_or_other,31106,
5672,6b69b77a8a27f8ec2d9c03f6b4b7d95f803d9aeadac52866,books/literary/publisher,explicit_public_domain_marker,False,True,True,False,True,94,True,True,latin_or_other,133228,
5677,627f4c0ff73fd5d5bef49757eb76f47a037fcf7a796d7801,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,166045,False,False,latin_or_other,166342,aim.cast.org;edu.gov.on.ca;w3.org
5678,7f87e307742d3e4722b3e5d0619e0124cf4bf4bff3af5a2b,scholarly/research,explicit_restrictive_notice,True,False,False,False,True,71925,True,False,latin_or_other,72816,aaknopf.com
5685,ab00c7a1c90cefb084072bc23bc37b6cc45d0d9ea218b18f,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,39449,True,False,latin_or_other,120432,
5695,dcb64eb486297ca804bc9ceec24adf3b8e12527691998e02,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,48515,True,False,latin_or_other,49350,tryllian.com
5705,0b63149c215fc3b0dbd03831d4daed5f5578688b727f43f2,books/literary/publisher,explicit_public_domain_marker,False,False,True,False,True,10570,True,True,latin_or_other,34483,davidatodd.com;deborahgoemans.blogspot.com;ebookwritermagnet.blogspot.com;kianadavenportdialogues.blogspot.com;smashwords.com;youtube.com
5706,80ad816b1c6b2c2cac58cbf3aad654555eee27ae0faa05d6,scholarly/research,explicit_restrictive_notice,True,False,False,False,True,73763,True,False,latin_or_other,75405,accesscopyright.ca;jordantannahill.com;marquisent.ca
5708,82647e4fe9a6709dfef4ff155f64525b2953d53986580f02,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,29474,True,True,latin_or_other,49252,abluesky.com;applemusic.com;avid.com;bias-inc.com;blinkdigital.com;bluemic.com;bss.co.uk;clubmobius.com;cycling74.com;digidesign.com;focusrite.com;furmansound.com;genexaudio.com;gibson.com;icia.org;indiemusicclub.com;johnoram.com;mackie.com;martin-audio.com;merging.com;mil-media.com;musicchoice.com;oram.co.uk;primesounds-cd.com;solid-state-logic.com;soundart-hot.com;soundminer.com;steinbergerworld.com;studionetworksolutions.com;syntrillium.com;transaudiogroup.com;tridentaudio.co.uk;turbosound.comor;yamaha.com
5710,c192a7d2b8ecc90f3840c0711717b931c94a991c6c48c4d2,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,133,True,False,latin_or_other,44945,summersdale.com
5713,b2f228060dd443a8b4a193f7dc5077fdd97ad570b39e1257,scholarly/research,explicit_restrictive_notice,True,False,False,False,True,146160,False,False,latin_or_other,194159,accessece.org;afscme.org;aft.org;arteducators.org;ccsso.org;cdacouncil.orgcouncil;cec.sped.org;ceedar.education.ufl.edu;childcareaware.org;dec-sped.org;deccecpersonnelstandards.org;developingchild.harvard.edu;developingchild.harvard.edu.copley;docs.education.gov.au;doi-org.libproxy.nau.edu;doi.org;dx.doi.org;earlyeducatorcentral.acf.hhs.gov;ececonsortium.org;eclkc.ohs.acf.hhs.gov;ecrp.uiuc.edu;erikson.edu;files.eric.ed.gov;highscope.org;iris.peabody.vanderbilt.edu;lincs.ed.gov;medicine.yale.edu;medium.com;mindinthemaking.org;naeyc.org;nafcc.org;nationathope.org;nbpts.org;nces.ed.gov;nea.org;nhsa.org;nieer.org;npdci.fpg.unc.edu;seiu.org;thenicholsonfoundation.org;urbanchildinstitute.org;www2.ed.gov;zerotothree.org
5716,2ee8656ba094ff1a4ed8c6db3a31bcbd3d3398949f3fb6e4,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,52146,True,True,latin_or_other,52323,bland.k12.va.us;dx.doi.org;triple-c.at
5725,f807e894cc26aafc94870cf305666ae3d2a98e7d782c5d39,scholarly/research,mixed_restrictive_and_open_or_public,True,False,True,False,True,115,True,False,latin_or_other,79024,coax.net;examiningtuskegee.com;huffingtonpost.com;lancet.com;tuskegee.edu
